ID,glAccountNumber,userDefined1,userDefined2,journalEntryType,journalId,period,amount,amountCreditDebitIndicator,jeLineDescription,reportingAmountCurrency,transactionId,enteredBy,enteredDateTime,tags
19835,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,3071,7/1/2028,-51.64,C,Payroll Computer Checks,Z-US$,19853,sa,1/1/1900,common:NetCashFlowOperatingActivities
19836,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,3072,7/1/2028,-51.4,C,Payroll Computer Checks,Z-US$,19854,sa,1/1/1900,common:NetCashFlowOperatingActivities
19837,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,3072,7/1/2028,1360.72,D,Payroll Computer Checks,Z-US$,19855,sa,1/1/1900,common:ComprehensiveIncome
19838,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,3072,7/1/2028,51.4,D,Payroll Computer Checks,Z-US$,19856,sa,1/1/1900,common:ComprehensiveIncome
19839,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,3072,7/1/2028,-982.52,C,Payroll Computer Checks,Z-US$,19857,sa,1/1/1900,common:NetCashFlowOperatingActivities
19840,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,3072,7/1/2028,-45.82,C,Payroll Computer Checks,Z-US$,19858,sa,1/1/1900,common:NetCashFlowOperatingActivities
19841,000-2161-00,IL State Withholding Payable,common:CurrentLiabilities,UPRCC,3072,7/1/2028,-53,C,Payroll Computer Checks,Z-US$,19859,sa,1/1/1900,common:NetCashFlowOperatingActivities
19842,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,3072,7/1/2028,-383.09,C,Payroll Computer Checks,Z-US$,19860,sa,1/1/1900,common:NetCashFlowOperatingActivities
19843,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,3072,7/1/2028,84.05,D,Payroll Computer Checks,Z-US$,19861,sa,1/1/1900,common:ComprehensiveIncome
19844,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,3072,7/1/2028,19.66,D,Payroll Computer Checks,Z-US$,19862,sa,1/1/1900,common:ComprehensiveIncome
19845,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,3073,7/1/2028,-41.88,C,Payroll Computer Checks,Z-US$,19863,sa,1/1/1900,common:NetCashFlowOperatingActivities
19846,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,3073,7/1/2028,-336.54,C,Payroll Computer Checks,Z-US$,19864,sa,1/1/1900,common:NetCashFlowOperatingActivities
19847,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,3073,7/1/2028,17.75,D,Payroll Computer Checks,Z-US$,19865,sa,1/1/1900,common:ComprehensiveIncome
19848,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,3073,7/1/2028,-51.2,C,Payroll Computer Checks,Z-US$,19866,sa,1/1/1900,common:NetCashFlowOperatingActivities
19849,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,3073,7/1/2028,75.9,D,Payroll Computer Checks,Z-US$,19867,sa,1/1/1900,common:ComprehensiveIncome
19850,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,3073,7/1/2028,51.2,D,Payroll Computer Checks,Z-US$,19868,sa,1/1/1900,common:ComprehensiveIncome
19851,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,3073,7/1/2028,-910.03,C,Payroll Computer Checks,Z-US$,19869,sa,1/1/1900,common:NetCashFlowOperatingActivities
19852,000-2161-00,IL State Withholding Payable,common:CurrentLiabilities,UPRCC,3073,7/1/2028,-34.37,C,Payroll Computer Checks,Z-US$,19870,sa,1/1/1900,common:NetCashFlowOperatingActivities
19853,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,3073,7/1/2028,1229.17,D,Payroll Computer Checks,Z-US$,19871,sa,1/1/1900,common:ComprehensiveIncome
19854,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,3074,7/1/2028,50.39,D,Payroll Computer Checks,Z-US$,19872,sa,1/1/1900,common:ComprehensiveIncome
19855,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,3074,7/1/2028,-50.39,C,Payroll Computer Checks,Z-US$,19873,sa,1/1/1900,common:NetCashFlowOperatingActivities
19856,000-2161-00,IL State Withholding Payable,common:CurrentLiabilities,UPRCC,3074,7/1/2028,-18.52,C,Payroll Computer Checks,Z-US$,19874,sa,1/1/1900,common:NetCashFlowOperatingActivities
19857,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,3074,7/1/2028,-154.96,C,Payroll Computer Checks,Z-US$,19875,sa,1/1/1900,common:NetCashFlowOperatingActivities
19858,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,3074,7/1/2028,9.86,D,Payroll Computer Checks,Z-US$,19876,sa,1/1/1900,common:ComprehensiveIncome
19859,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,3074,7/1/2028,-25.54,C,Payroll Computer Checks,Z-US$,19877,sa,1/1/1900,common:NetCashFlowOperatingActivities
19860,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,3074,7/1/2028,-537.67,C,Payroll Computer Checks,Z-US$,19878,sa,1/1/1900,common:NetCashFlowOperatingActivities
19861,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,3074,7/1/2028,684.69,D,Payroll Computer Checks,Z-US$,19879,sa,1/1/1900,common:ComprehensiveIncome
19862,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,3074,7/1/2028,42.14,D,Payroll Computer Checks,Z-US$,19880,sa,1/1/1900,common:ComprehensiveIncome
19863,000-2161-00,IL State Withholding Payable,common:CurrentLiabilities,UPRCC,3075,7/1/2028,-16.82,C,Payroll Computer Checks,Z-US$,19881,sa,1/1/1900,common:NetCashFlowOperatingActivities
19864,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,3075,7/1/2028,-644.06,C,Payroll Computer Checks,Z-US$,19882,sa,1/1/1900,common:NetCashFlowOperatingActivities
19865,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,3075,7/1/2028,-51.41,C,Payroll Computer Checks,Z-US$,19883,sa,1/1/1900,common:NetCashFlowOperatingActivities
19866,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,3075,7/1/2028,51.41,D,Payroll Computer Checks,Z-US$,19884,sa,1/1/1900,common:ComprehensiveIncome
19867,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,3075,7/1/2028,-125.32,C,Payroll Computer Checks,Z-US$,19885,sa,1/1/1900,common:NetCashFlowOperatingActivities
19868,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,3075,7/1/2028,821.43,D,Payroll Computer Checks,Z-US$,19886,sa,1/1/1900,common:ComprehensiveIncome
19869,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,3075,7/1/2028,-94.02,C,Payroll Computer Checks,Z-US$,19887,sa,1/1/1900,common:NetCashFlowOperatingActivities
19870,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,3075,7/1/2028,11.14,D,Payroll Computer Checks,Z-US$,19888,sa,1/1/1900,common:ComprehensiveIncome
19871,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,3075,7/1/2028,47.65,D,Payroll Computer Checks,Z-US$,19889,sa,1/1/1900,common:ComprehensiveIncome
19872,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,3076,7/1/2028,-262.61,C,Payroll Computer Checks,Z-US$,19890,sa,1/1/1900,common:NetCashFlowOperatingActivities
19873,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,3076,7/1/2028,-51.89,C,Payroll Computer Checks,Z-US$,19891,sa,1/1/1900,common:NetCashFlowOperatingActivities
19874,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,3076,7/1/2028,-143.47,C,Payroll Computer Checks,Z-US$,19892,sa,1/1/1900,common:NetCashFlowOperatingActivities
19875,000-2161-00,IL State Withholding Payable,common:CurrentLiabilities,UPRCC,3076,7/1/2028,-21.09,C,Payroll Computer Checks,Z-US$,19893,sa,1/1/1900,common:NetCashFlowOperatingActivities
19876,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,3076,7/1/2028,-925.43,C,Payroll Computer Checks,Z-US$,19894,sa,1/1/1900,common:NetCashFlowOperatingActivities
19877,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,3076,7/1/2028,16.97,D,Payroll Computer Checks,Z-US$,19895,sa,1/1/1900,common:ComprehensiveIncome
19878,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,3076,7/1/2028,72.55,D,Payroll Computer Checks,Z-US$,19896,sa,1/1/1900,common:ComprehensiveIncome
19879,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,3076,7/1/2028,51.89,D,Payroll Computer Checks,Z-US$,19897,sa,1/1/1900,common:ComprehensiveIncome
19880,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,3076,7/1/2028,1263.08,D,Payroll Computer Checks,Z-US$,19898,sa,1/1/1900,common:ComprehensiveIncome
19881,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,3077,7/1/2028,-519.4,C,Payroll Computer Checks,Z-US$,19899,sa,1/1/1900,common:NetCashFlowOperatingActivities
19882,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,3077,7/1/2028,50.35,D,Payroll Computer Checks,Z-US$,19900,sa,1/1/1900,common:ComprehensiveIncome
19883,000-2161-00,IL State Withholding Payable,common:CurrentLiabilities,UPRCC,3077,7/1/2028,-17.79,C,Payroll Computer Checks,Z-US$,19901,sa,1/1/1900,common:NetCashFlowOperatingActivities
19884,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,3077,7/1/2028,-147.36,C,Payroll Computer Checks,Z-US$,19902,sa,1/1/1900,common:NetCashFlowOperatingActivities
19885,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,3077,7/1/2028,40.57,D,Payroll Computer Checks,Z-US$,19903,sa,1/1/1900,common:ComprehensiveIncome
19886,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,3077,7/1/2028,659.28,D,Payroll Computer Checks,Z-US$,19904,sa,1/1/1900,common:ComprehensiveIncome
19887,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,3077,7/1/2028,-50.35,C,Payroll Computer Checks,Z-US$,19905,sa,1/1/1900,common:NetCashFlowOperatingActivities
19888,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,3077,7/1/2028,9.48,D,Payroll Computer Checks,Z-US$,19906,sa,1/1/1900,common:ComprehensiveIncome
19889,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,3077,7/1/2028,-24.78,C,Payroll Computer Checks,Z-US$,19907,sa,1/1/1900,common:NetCashFlowOperatingActivities
19890,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,3078,7/1/2028,-111.22,C,Payroll Computer Checks,Z-US$,19908,sa,1/1/1900,common:NetCashFlowOperatingActivities
19891,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,3078,7/1/2028,-50.48,C,Payroll Computer Checks,Z-US$,19909,sa,1/1/1900,common:NetCashFlowOperatingActivities
19892,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,3078,7/1/2028,-115.39,C,Payroll Computer Checks,Z-US$,19910,sa,1/1/1900,common:NetCashFlowOperatingActivities
19893,000-2161-00,IL State Withholding Payable,common:CurrentLiabilities,UPRCC,3078,7/1/2028,-8.98,C,Payroll Computer Checks,Z-US$,19911,sa,1/1/1900,common:NetCashFlowOperatingActivities
19894,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,3078,7/1/2028,9.5,D,Payroll Computer Checks,Z-US$,19912,sa,1/1/1900,common:ComprehensiveIncome
19895,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,3078,7/1/2028,-562.66,C,Payroll Computer Checks,Z-US$,19913,sa,1/1/1900,common:NetCashFlowOperatingActivities
19896,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,3078,7/1/2028,748.13,D,Payroll Computer Checks,Z-US$,19914,sa,1/1/1900,common:ComprehensiveIncome
19897,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,3078,7/1/2028,50.48,D,Payroll Computer Checks,Z-US$,19915,sa,1/1/1900,common:ComprehensiveIncome
19898,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,3078,7/1/2028,40.62,D,Payroll Computer Checks,Z-US$,19916,sa,1/1/1900,common:ComprehensiveIncome
19899,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,3079,7/1/2028,-125.95,C,Payroll Computer Checks,Z-US$,19917,sa,1/1/1900,common:NetCashFlowOperatingActivities
19900,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,3079,7/1/2028,723.08,D,Payroll Computer Checks,Z-US$,19918,sa,1/1/1900,common:ComprehensiveIncome
19901,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,3079,7/1/2028,10.34,D,Payroll Computer Checks,Z-US$,19919,sa,1/1/1900,common:ComprehensiveIncome
19902,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,3079,7/1/2028,-50.44,C,Payroll Computer Checks,Z-US$,19920,sa,1/1/1900,common:NetCashFlowOperatingActivities
19903,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,3079,7/1/2028,50.44,D,Payroll Computer Checks,Z-US$,19921,sa,1/1/1900,common:ComprehensiveIncome
19904,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,3079,7/1/2028,44.21,D,Payroll Computer Checks,Z-US$,19922,sa,1/1/1900,common:ComprehensiveIncome
19905,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,3079,7/1/2028,-619.99,C,Payroll Computer Checks,Z-US$,19923,sa,1/1/1900,common:NetCashFlowOperatingActivities
19906,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,3079,7/1/2028,-31.69,C,Payroll Computer Checks,Z-US$,19924,sa,1/1/1900,common:NetCashFlowOperatingActivities
19907,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,3080,7/1/2028,-26.57,C,Payroll Computer Checks,Z-US$,19925,sa,1/1/1900,common:NetCashFlowOperatingActivities
19908,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,3080,7/1/2028,-184.29,C,Payroll Computer Checks,Z-US$,19926,sa,1/1/1900,common:NetCashFlowOperatingActivities
19909,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,3080,7/1/2028,10.35,D,Payroll Computer Checks,Z-US$,19927,sa,1/1/1900,common:ComprehensiveIncome
19910,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,3080,7/1/2028,50.44,D,Payroll Computer Checks,Z-US$,19928,sa,1/1/1900,common:ComprehensiveIncome
19911,000-2161-00,IL State Withholding Payable,common:CurrentLiabilities,UPRCC,3080,7/1/2028,-19.53,C,Payroll Computer Checks,Z-US$,19929,sa,1/1/1900,common:NetCashFlowOperatingActivities
19912,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,3080,7/1/2028,-543.37,C,Payroll Computer Checks,Z-US$,19930,sa,1/1/1900,common:NetCashFlowOperatingActivities
19913,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,3080,7/1/2028,719.13,D,Payroll Computer Checks,Z-US$,19931,sa,1/1/1900,common:ComprehensiveIncome
19914,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,3080,7/1/2028,44.28,D,Payroll Computer Checks,Z-US$,19932,sa,1/1/1900,common:ComprehensiveIncome
19915,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,3080,7/1/2028,-50.44,C,Payroll Computer Checks,Z-US$,19933,sa,1/1/1900,common:NetCashFlowOperatingActivities
19916,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,3081,7/1/2028,-599.18,C,Payroll Computer Checks,Z-US$,19934,sa,1/1/1900,common:NetCashFlowOperatingActivities
19917,000-2161-00,IL State Withholding Payable,common:CurrentLiabilities,UPRCC,3081,7/1/2028,-21.01,C,Payroll Computer Checks,Z-US$,19935,sa,1/1/1900,common:NetCashFlowOperatingActivities
19918,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,3081,7/1/2028,770.25,D,Payroll Computer Checks,Z-US$,19936,sa,1/1/1900,common:ComprehensiveIncome
19919,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,3081,7/1/2028,-180.5,C,Payroll Computer Checks,Z-US$,19937,sa,1/1/1900,common:NetCashFlowOperatingActivities
19920,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,3081,7/1/2028,-50.52,C,Payroll Computer Checks,Z-US$,19938,sa,1/1/1900,common:NetCashFlowOperatingActivities
19921,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,3081,7/1/2028,47.45,D,Payroll Computer Checks,Z-US$,19939,sa,1/1/1900,common:ComprehensiveIncome
19922,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,3081,7/1/2028,-28.11,C,Payroll Computer Checks,Z-US$,19940,sa,1/1/1900,common:NetCashFlowOperatingActivities
19923,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,3081,7/1/2028,50.52,D,Payroll Computer Checks,Z-US$,19941,sa,1/1/1900,common:ComprehensiveIncome
19924,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,3081,7/1/2028,11.1,D,Payroll Computer Checks,Z-US$,19942,sa,1/1/1900,common:ComprehensiveIncome
19925,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,3082,7/1/2028,-806.91,C,Payroll Computer Checks,Z-US$,19943,sa,1/1/1900,common:NetCashFlowOperatingActivities
19926,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,3082,7/1/2028,67,D,Payroll Computer Checks,Z-US$,19944,sa,1/1/1900,common:ComprehensiveIncome
19927,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,3082,7/1/2028,1085.71,D,Payroll Computer Checks,Z-US$,19945,sa,1/1/1900,common:ComprehensiveIncome
19928,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,3082,7/1/2028,50.99,D,Payroll Computer Checks,Z-US$,19946,sa,1/1/1900,common:ComprehensiveIncome
19929,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,3082,7/1/2028,15.67,D,Payroll Computer Checks,Z-US$,19947,sa,1/1/1900,common:ComprehensiveIncome
19930,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,3082,7/1/2028,-37.57,C,Payroll Computer Checks,Z-US$,19948,sa,1/1/1900,common:NetCashFlowOperatingActivities
19931,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,3082,7/1/2028,-50.99,C,Payroll Computer Checks,Z-US$,19949,sa,1/1/1900,common:NetCashFlowOperatingActivities
19932,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,3082,7/1/2028,-293.71,C,Payroll Computer Checks,Z-US$,19950,sa,1/1/1900,common:NetCashFlowOperatingActivities
19933,000-2161-00,IL State Withholding Payable,common:CurrentLiabilities,UPRCC,3082,7/1/2028,-30.19,C,Payroll Computer Checks,Z-US$,19951,sa,1/1/1900,common:NetCashFlowOperatingActivities
19934,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,3083,7/1/2028,-431.22,C,Payroll Computer Checks,Z-US$,19952,sa,1/1/1900,common:NetCashFlowOperatingActivities
19935,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,3083,7/1/2028,-1315.45,C,Payroll Computer Checks,Z-US$,19953,sa,1/1/1900,common:NetCashFlowOperatingActivities
19936,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,3083,7/1/2028,108.32,D,Payroll Computer Checks,Z-US$,19954,sa,1/1/1900,common:ComprehensiveIncome
19937,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,3083,7/1/2028,-184.96,C,Payroll Computer Checks,Z-US$,19955,sa,1/1/1900,common:NetCashFlowOperatingActivities
19938,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,3083,7/1/2028,1840.12,D,Payroll Computer Checks,Z-US$,19956,sa,1/1/1900,common:ComprehensiveIncome
19939,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,3083,7/1/2028,-53.96,C,Payroll Computer Checks,Z-US$,19957,sa,1/1/1900,common:NetCashFlowOperatingActivities
19940,000-2161-00,IL State Withholding Payable,common:CurrentLiabilities,UPRCC,3083,7/1/2028,-42.15,C,Payroll Computer Checks,Z-US$,19958,sa,1/1/1900,common:NetCashFlowOperatingActivities
19941,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,3083,7/1/2028,25.34,D,Payroll Computer Checks,Z-US$,19959,sa,1/1/1900,common:ComprehensiveIncome
19942,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,3083,7/1/2028,53.96,D,Payroll Computer Checks,Z-US$,19960,sa,1/1/1900,common:ComprehensiveIncome
19943,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,3084,7/1/2028,-315.36,C,Payroll Computer Checks,Z-US$,19961,sa,1/1/1900,common:NetCashFlowOperatingActivities
19944,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,3084,7/1/2028,-41.66,C,Payroll Computer Checks,Z-US$,19962,sa,1/1/1900,common:NetCashFlowOperatingActivities
19945,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,3084,7/1/2028,1222.05,D,Payroll Computer Checks,Z-US$,19963,sa,1/1/1900,common:ComprehensiveIncome
19946,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,3084,7/1/2028,51.19,D,Payroll Computer Checks,Z-US$,19964,sa,1/1/1900,common:ComprehensiveIncome
19947,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,3084,7/1/2028,-931.14,C,Payroll Computer Checks,Z-US$,19965,sa,1/1/1900,common:NetCashFlowOperatingActivities
19948,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,3084,7/1/2028,75.46,D,Payroll Computer Checks,Z-US$,19966,sa,1/1/1900,common:ComprehensiveIncome
19949,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,3084,7/1/2028,-51.19,C,Payroll Computer Checks,Z-US$,19967,sa,1/1/1900,common:NetCashFlowOperatingActivities
19950,000-2161-00,IL State Withholding Payable,common:CurrentLiabilities,UPRCC,3084,7/1/2028,-27,C,Payroll Computer Checks,Z-US$,19968,sa,1/1/1900,common:NetCashFlowOperatingActivities
